region,url,bounds,polygon
USGS_LPC_OK_Area1_1D_2011_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area1_1D_2011_LAS_2017/ept.json,"[-10814095, 4078007, -64870, -10683043, 4209059, 66182]","POLYGON ((-10814095 4078007, -10814095 4209059, -10683043 4209059, -10683043 4078007, -10814095 4078007))"
USGS_LPC_OK_Area2_2011_LAS_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area2_2011_LAS_2016/ept.json,"[-11063609, 4145396, -146212, -10770043, 4438962, 147354]","POLYGON ((-11063609 4145396, -11063609 4438962, -10770043 4438962, -10770043 4145396, -11063609 4145396))"
USGS_LPC_OK_Area4_2011_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Area4_2011_LAS_2018/ept.json,"[-10985100, 3980635, -96803, -10790238, 4175497, 98059]","POLYGON ((-10985100 3980635, -10985100 4175497, -10790238 4175497, -10790238 3980635, -10985100 3980635))"
USGS_LPC_OK_Cache_L5_2014_LAS_2015,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Cache_L5_2014_LAS_2015/ept.json,"[-11013962, 4044656, -50918, -10910326, 4148292, 52718]","POLYGON ((-11013962 4044656, -11013962 4148292, -10910326 4148292, -10910326 4044656, -11013962 4044656))"
USGS_LPC_OK_Craig_Nowata_2015_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Craig_Nowata_2015_LAS_2017/ept.json,"[-10666203, 4358878, -46596, -10573675, 4451406, 45932]","POLYGON ((-10666203 4358878, -10666203 4451406, -10573675 4451406, -10573675 4358878, -10666203 4358878))"
USGS_LPC_OK_DamRehab3_7_2011_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_DamRehab3_7_2011_LAS_2018/ept.json,"[-11154431, 4044053, -99208, -10954763, 4243721, 100460]","POLYGON ((-11154431 4044053, -11154431 4243721, -10954763 4243721, -10954763 4044053, -11154431 4044053))"
USGS_LPC_OK_NRCS_Area1C_2012_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_NRCS_Area1C_2012_LAS_2018/ept.json,"[-10762195, 4202041, -40095, -10680681, 4283555, 41419]","POLYGON ((-10762195 4202041, -10762195 4283555, -10680681 4283555, -10680681 4202041, -10762195 4202041))"
USGS_LPC_OK_NRCS_Area1E_2012_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_NRCS_Area1E_2012_LAS_2018/ept.json,"[-10690289, 4051688, -88060, -10513065, 4228912, 89164]","POLYGON ((-10690289 4051688, -10690289 4228912, -10513065 4228912, -10513065 4051688, -10690289 4051688))"
USGS_LPC_OK_North_Corridor_B4_2017_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_North_Corridor_B4_2017_LAS_2018/ept.json,"[-10672908, 4029253, -119787, -10432488, 4269673, 120633]","POLYGON ((-10672908 4029253, -10672908 4269673, -10432488 4269673, -10432488 4029253, -10672908 4029253))"
USGS_LPC_OK_Woodward_UTM14_B1_2016_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM14_B1_2016_LAS_2018/ept.json,"[-11133872, 4229905, -150516, -10831732, 4532045, 151624]","POLYGON ((-11133872 4229905, -11133872 4532045, -10831732 4532045, -10831732 4229905, -11133872 4229905))"
USGS_LPC_OK_Woodward_UTM14_B2_2016_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM14_B2_2016_LAS_2018/ept.json,"[-11146503, 4095615, -114114, -10917215, 4324903, 115174]","POLYGON ((-11146503 4095615, -11146503 4324903, -10917215 4324903, -10917215 4095615, -11146503 4095615))"
USGS_LPC_OK_Woodward_UTM15_B3_2016__LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM15_B3_2016__LAS_2018/ept.json,"[-10807407, 4282582, -92080, -10622463, 4467526, 92864]","POLYGON ((-10807407 4282582, -10807407 4467526, -10622463 4467526, -10622463 4282582, -10807407 4282582))"
USGS_LPC_OK_Woodward_UTM15_B4_2016__LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM15_B4_2016__LAS_2018/ept.json,"[-10698523, 4166046, -72914, -10552309, 4312260, 73300]","POLYGON ((-10698523 4166046, -10698523 4312260, -10552309 4312260, -10552309 4166046, -10698523 4166046))"
USGS_LPC_OK_Woodward_UTM15_B5_2016__LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM15_B5_2016__LAS_2018/ept.json,"[-10716475, 4001481, -74844, -10566141, 4151815, 75490]","POLYGON ((-10716475 4001481, -10716475 4151815, -10566141 4151815, -10566141 4001481, -10716475 4001481))"
USGS_LPC_OK_Woodward_UTM15_B6_2016_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM15_B6_2016_LAS_2019/ept.json,"[-10702325, 4290123, -28734, -10644333, 4348115, 29258]","POLYGON ((-10702325 4290123, -10702325 4348115, -10644333 4348115, -10644333 4290123, -10702325 4290123))"
USGS_LPC_OR_HarneyCounty_2018_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OR_HarneyCounty_2018_LAS_2019/ept.json,"[-13282679, 5381605, -26654, -13226531, 5437753, 29494]","POLYGON ((-13282679 5381605, -13282679 5437753, -13226531 5437753, -13226531 5381605, -13282679 5381605))"
USGS_LPC_OR_HarneyCounty_TL_2018_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OR_HarneyCounty_TL_2018_LAS_2019/ept.json,"[-13270125, 5378488, -20423, -13226537, 5422076, 23165]","POLYGON ((-13270125 5378488, -13270125 5422076, -13226537 5422076, -13226537 5378488, -13270125 5378488))"
USGS_LPC_OR_OLC_Wallowa_2015_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OR_OLC_Wallowa_2015_LAS_2017/ept.json,"[-13149570, 5635693, -66025, -13013460, 5771803, 70085]","POLYGON ((-13149570 5635693, -13149570 5771803, -13013460 5771803, -13013460 5635693, -13149570 5635693))"
USGS_LPC_PA_Allentown_2016_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_Allentown_2016_LAS_2017/ept.json,"[-8410969, 4944518, -8382, -8394753, 4960734, 7834]","POLYGON ((-8410969 4944518, -8410969 4960734, -8394753 4960734, -8394753 4944518, -8410969 4944518))"
USGS_LPC_PA_Dauphin_2016_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_Dauphin_2016_LAS_2017/ept.json,"[-8587797, 4882444, -40031, -8506853, 4963388, 40913]","POLYGON ((-8587797 4882444, -8587797 4963388, -8506853 4963388, -8506853 4882444, -8587797 4882444))"
USGS_LPC_PA_South_Central_B1_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_South_Central_B1_2017_LAS_2019/ept.json,"[-8703027, 4823243, -118603, -8466893, 5059377, 117531]","POLYGON ((-8703027 4823243, -8703027 5059377, -8466893 5059377, -8466893 4823243, -8703027 4823243))"
USGS_LPC_PA_South_Central_B2_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_South_Central_B2_2017_LAS_2019/ept.json,"[-8645282, 4952646, -74007, -8496420, 5101508, 74855]","POLYGON ((-8645282 4952646, -8645282 5101508, -8496420 5101508, -8496420 4952646, -8645282 4952646))"
USGS_LPC_PR_PRVI_A_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_A_2018/ept.json,"[-7564423, 1920979, -134049, -7294365, 2191037, 136009]","POLYGON ((-7564423 1920979, -7564423 2191037, -7294365 2191037, -7294365 1920979, -7564423 1920979))"
USGS_LPC_PR_PRVI_C_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_C_2018/ept.json,"[-7406626, 1977934, -72698, -7260256, 2124304, 73672]","POLYGON ((-7406626 1977934, -7406626 2124304, -7260256 2124304, -7260256 1977934, -7406626 1977934))"
USGS_LPC_PR_PRVI_D_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_D_2018/ept.json,"[-7460104, 2003242, -61218, -7332130, 2131216, 66756]","POLYGON ((-7460104 2003242, -7460104 2131216, -7332130 2131216, -7332130 2003242, -7460104 2003242))"
USGS_LPC_PR_PRVI_E_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_E_2018/ept.json,"[-7488731, 1997643, -79529, -7328351, 2158023, 80851]","POLYGON ((-7488731 1997643, -7488731 2158023, -7328351 2158023, -7328351 1997643, -7488731 1997643))"
USGS_LPC_PR_PRVI_F_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_F_2018/ept.json,"[-7486209, 2045129, -41998, -7398483, 2132855, 45728]","POLYGON ((-7486209 2045129, -7486209 2132855, -7398483 2132855, -7398483 2045129, -7486209 2045129))"
USGS_LPC_PR_PRVI_G_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_G_2018/ept.json,"[-7398489, 2053744, -32603, -7332111, 2120122, 33775]","POLYGON ((-7398489 2053744, -7398489 2120122, -7332111 2120122, -7332111 2053744, -7398489 2053744))"
USGS_LPC_PR_PRVI_H_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_H_2018/ept.json,"[-7389016, 2016872, -42572, -7301296, 2104592, 45148]","POLYGON ((-7389016 2016872, -7389016 2104592, -7301296 2104592, -7301296 2016872, -7389016 2016872))"
USGS_LPC_PR_PRVI_VI_B1_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_VI_B1_2018/ept.json,"[-7245363, 2053526, -23746, -7196565, 2102324, 25052]","POLYGON ((-7245363 2053526, -7245363 2102324, -7196565 2102324, -7196565 2053526, -7245363 2053526))"
USGS_LPC_PR_PRVI_VI_B2_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_VI_B2_2018/ept.json,"[-7225206, 1987231, -18389, -7187244, 2025193, 19573]","POLYGON ((-7225206 1987231, -7225206 2025193, -7187244 2025193, -7187244 1987231, -7225206 1987231))"
USGS_LPC_PR_PuertoRico_2015_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PuertoRico_2015_LAS_2018/ept.json,"[-7564720, 1908242, -152011, -7259474, 2213488, 153235]","POLYGON ((-7564720 1908242, -7564720 2213488, -7259474 2213488, -7259474 1908242, -7564720 1908242))"
USGS_LPC_PR_PuertoRico_2016_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PuertoRico_2016_LAS_2017/ept.json,"[-7564720, 1910847, -152040, -7259474, 2216093, 153206]","POLYGON ((-7564720 1910847, -7564720 2216093, -7259474 2216093, -7259474 1910847, -7564720 1910847))"
USGS_LPC_SC_6County_Abbeville_2012_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Abbeville_2012_LAS_2017/ept.json,"[-9215134, 4029857, -32237, -9149846, 4095145, 33051]","POLYGON ((-9215134 4029857, -9215134 4095145, -9149846 4095145, -9149846 4029857, -9215134 4029857))"
USGS_LPC_SC_6County_Aiken_2012_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Aiken_2012_LAS_2017/ept.json,"[-9131970, 3920137, -46907, -9036998, 4015109, 48065]","POLYGON ((-9131970 3920137, -9131970 4015109, -9036998 4015109, -9036998 3920137, -9131970 3920137))"
USGS_LPC_SC_6County_Barnwell_2012_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Barnwell_2012_LAS_2017/ept.json,"[-9104222, 3900078, -33137, -9036874, 3967426, 34211]","POLYGON ((-9104222 3900078, -9104222 3967426, -9036874 3967426, -9036874 3900078, -9104222 3900078))"
USGS_LPC_SC_6County_Calhoun_2012_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Calhoun_2012_LAS_2017/ept.json,"[-9024211, 3952314, -32411, -8958399, 4018126, 33401]","POLYGON ((-9024211 3952314, -9024211 4018126, -8958399 4018126, -8958399 3952314, -9024211 3952314))"
USGS_LPC_SC_6County_Edgefield_2012_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Edgefield_2012_LAS_2017/ept.json,"[-9150819, 3964441, -24351, -9088089, 4027171, 38379]","POLYGON ((-9150819 3964441, -9150819 4027171, -9088089 4027171, -9088089 3964441, -9150819 3964441))"
USGS_LPC_SC_6County_McCormick_2012_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_McCormick_2012_LAS_2017/ept.json,"[-9198579, 3971667, -34390, -9129061, 4041185, 35128]","POLYGON ((-9198579 3971667, -9198579 4041185, -9129061 4041185, -9129061 3971667, -9198579 3971667))"
USGS_LPC_SC_Charleston_2016_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_Charleston_2016_LAS_2019/ept.json,"[-8957161, 3808272, -67407, -8822285, 3943148, 67469]","POLYGON ((-8957161 3808272, -8957161 3943148, -8822285 3943148, -8822285 3808272, -8957161 3808272))"
USGS_LPC_SC_East_Central_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_East_Central_2017_LAS_2019/ept.json,"[-9059307, 3886050, -83829, -8891111, 4054246, 84367]","POLYGON ((-9059307 3886050, -9059307 4054246, -8891111 4054246, -8891111 3886050, -9059307 3886050))"
USGS_LPC_SC_East_Central_TL_2018_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_East_Central_TL_2018_LAS_2019/ept.json,"[-9056737, 3897723, -57002, -8942115, 4012345, 57620]","POLYGON ((-9056737 3897723, -9056737 4012345, -8942115 4012345, -8942115 3897723, -9056737 3897723))"
USGS_LPC_SC_Georgetown_2016_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_Georgetown_2016_LAS_2019/ept.json,"[-8878430, 3908473, -45726, -8786586, 4000317, 46118]","POLYGON ((-8878430 3908473, -8878430 4000317, -8786586 4000317, -8786586 3908473, -8878430 3908473))"
USGS_LPC_SC_Williamsburg_2016_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_Williamsburg_2016_LAS_2019/ept.json,"[-8918278, 3929292, -44813, -8828126, 4019444, 45339]","POLYGON ((-8918278 3929292, -8918278 4019444, -8828126 4019444, -8828126 3929292, -8918278 3929292))"
USGS_LPC_SD_MORiver_Woolpert_B1_2016_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B1_2016_LAS_2018/ept.json,"[-11026726, 5391752, -51674, -10922362, 5496116, 52690]","POLYGON ((-11026726 5391752, -11026726 5496116, -10922362 5496116, -10922362 5391752, -11026726 5391752))"
USGS_LPC_SD_MORiver_Woolpert_B2_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B2_2016/ept.json,"[-11093257, 5386472, -54262, -10983657, 5496072, 55338]","POLYGON ((-11093257 5386472, -11093257 5496072, -10983657 5496072, -10983657 5386472, -11093257 5386472))"
USGS_LPC_SD_MORiver_Woolpert_B2_2016_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B2_2016_LAS_2018/ept.json,"[-11099264, 5386472, -54285, -10989616, 5496120, 55363]","POLYGON ((-11099264 5386472, -11099264 5496120, -10989616 5496120, -10989616 5386472, -11099264 5386472))"
USGS_LPC_SD_MORiver_Woolpert_B3_2016,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B3_2016/ept.json,"[-11055362, 5271487, -67513, -10919248, 5407601, 68601]","POLYGON ((-11055362 5271487, -11055362 5407601, -10919248 5407601, -10919248 5271487, -11055362 5271487))"
USGS_LPC_SD_MORiver_Woolpert_B3_2016_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B3_2016_LAS_2018/ept.json,"[-11055362, 5270306, -68712, -10916886, 5408782, 69764]","POLYGON ((-11055362 5270306, -11055362 5408782, -10916886 5408782, -10916886 5270306, -11055362 5270306))"
USGS_LPC_SD_NRCS_DAS_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_DAS_2017_LAS_2019/ept.json,"[-11582438, 5608712, -112989, -11354314, 5836836, 115135]","POLYGON ((-11582438 5608712, -11582438 5836836, -11354314 5836836, -11354314 5608712, -11582438 5608712))"
USGS_LPC_SD_NRCS_Fugro_B1_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B1_2017_LAS_2019/ept.json,"[-11584846, 5419809, -114107, -11354754, 5649901, 115985]","POLYGON ((-11584846 5419809, -11584846 5649901, -11354754 5649901, -11354754 5419809, -11584846 5419809))"
USGS_LPC_SD_NRCS_Fugro_B1_TL_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B1_TL_2017_LAS_2019/ept.json,"[-11379444, 5540817, -20393, -11337362, 5582899, 21689]","POLYGON ((-11379444 5540817, -11379444 5582899, -11337362 5582899, -11337362 5540817, -11379444 5540817))"
USGS_LPC_SD_NRCS_Fugro_B2_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B2_2017_LAS_2019/ept.json,"[-11584724, 5466365, -48136, -11485474, 5565615, 51114]","POLYGON ((-11584724 5466365, -11584724 5565615, -11485474 5565615, -11485474 5466365, -11584724 5466365))"
USGS_LPC_SD_NRCS_Fugro_B2_TL_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B2_TL_2017_LAS_2019/ept.json,"[-11515061, 5536589, -1848, -11509359, 5542291, 3854]","POLYGON ((-11515061 5536589, -11515061 5542291, -11509359 5542291, -11509359 5536589, -11515061 5536589))"
USGS_LPC_SD_NRCS_PAR_2017_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_PAR_2017_LAS_2018/ept.json,"[-11584491, 5513276, -114530, -11353479, 5744288, 116482]","POLYGON ((-11584491 5513276, -11584491 5744288, -11353479 5744288, -11353479 5513276, -11584491 5513276))"
USGS_LPC_SD_NRCS_QSI_A2_2017_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_QSI_A2_2017_LAS_2019/ept.json,"[-11293369, 5311283, -91983, -11107735, 5496917, 93651]","POLYGON ((-11293369 5311283, -11293369 5496917, -11107735 5496917, -11107735 5311283, -11293369 5311283))"
USGS_LPC_TN_27Co_blk1_2015_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27Co_blk1_2015_LAS_2017/ept.json,"[-9467893, 4231489, -93548, -9279193, 4420189, 95152]","POLYGON ((-9467893 4231489, -9467893 4420189, -9279193 4420189, -9279193 4231489, -9467893 4231489))"
USGS_LPC_TN_27County_blk1_2015_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk1_2015_LAS_2017/ept.json,"[-9467893, 4231489, -93548, -9279193, 4420189, 95152]","POLYGON ((-9467893 4231489, -9467893 4420189, -9279193 4420189, -9279193 4231489, -9467893 4231489))"
USGS_LPC_TN_27County_blk1_2015_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk1_2015_LAS_2018/ept.json,"[-9467893, 4231489, -93548, -9279193, 4420189, 95152]","POLYGON ((-9467893 4231489, -9467893 4420189, -9279193 4420189, -9279193 4231489, -9467893 4231489))"
USGS_LPC_TN_27County_blk2_2015_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk2_2015_LAS_2017/ept.json,"[-9557619, 4237637, -77820, -9401907, 4393349, 77892]","POLYGON ((-9557619 4237637, -9557619 4393349, -9401907 4393349, -9401907 4237637, -9557619 4237637))"
USGS_LPC_TN_27County_blk3_2015_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk3_2015_LAS_2017/ept.json,"[-9602346, 4132141, -108915, -9383036, 4351451, 110395]","POLYGON ((-9602346 4132141, -9602346 4351451, -9383036 4351451, -9383036 4132141, -9602346 4132141))"
USGS_LPC_TN_27County_blk4_2015_LAS_2018,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk4_2015_LAS_2018/ept.json,"[-9612575, 4105388, -71585, -9418855, 4299108, 122135]","POLYGON ((-9612575 4105388, -9612575 4299108, -9418855 4299108, -9418855 4105388, -9612575 4105388))"
USGS_LPC_TN_3County_2015_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_3County_2015_LAS_2017/ept.json,"[-9980271, 4117321, -72111, -9835361, 4262231, 72799]","POLYGON ((-9980271 4117321, -9980271 4262231, -9835361 4262231, -9835361 4117321, -9980271 4117321))"
USGS_LPC_TN_BlountCo_2015_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_BlountCo_2015_LAS_2017/ept.json,"[-9372922, 4226459, -28594, -9314110, 4285271, 30218]","POLYGON ((-9372922 4226459, -9372922 4285271, -9314110 4285271, -9314110 4226459, -9372922 4226459))"
USGS_LPC_TN_Eastern_2_16_B16_Del2_2016_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Eastern_2_16_B16_Del2_2016_LAS_2017/ept.json,"[-9405854, 4203016, -90429, -9224416, 4384454, 91009]","POLYGON ((-9405854 4203016, -9405854 4384454, -9224416 4384454, -9224416 4203016, -9405854 4203016))"
USGS_LPC_TN_Eastern_2_16_B16_Del3_2016_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Eastern_2_16_B16_Del3_2016_LAS_2017/ept.json,"[-9310069, 4250815, -65502, -9176763, 4384121, 67804]","POLYGON ((-9310069 4250815, -9310069 4384121, -9176763 4384121, -9176763 4250815, -9310069 4250815))"
USGS_LPC_TN_Eastern_2_16_B16_Del4_2016_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Eastern_2_16_B16_Del4_2016_LAS_2017/ept.json,"[-9209836, 4278846, -59922, -9087430, 4401252, 62484]","POLYGON ((-9209836 4278846, -9209836 4401252, -9087430 4401252, -9087430 4278846, -9209836 4278846))"
USGS_LPC_TN_Middle_B1_2018_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Middle_B1_2018_LAS_2019/ept.json,"[-9756741, 4248432, -104524, -9547047, 4458126, 105170]","POLYGON ((-9756741 4248432, -9756741 4458126, -9547047 4458126, -9547047 4248432, -9756741 4248432))"
USGS_LPC_TN_Middle_B2_2018_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Middle_B2_2018_LAS_2019/ept.json,"[-9767934, 4172539, -106770, -9555006, 4385467, 106158]","POLYGON ((-9767934 4172539, -9767934 4385467, -9555006 4385467, -9555006 4172539, -9767934 4172539))"
USGS_LPC_TN_Middle_B3_2018_LAS_2019,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Middle_B3_2018_LAS_2019/ept.json,"[-9767213, 4117002, -83896, -9597019, 4287196, 86298]","POLYGON ((-9767213 4117002, -9767213 4287196, -9597019 4287196, -9597019 4117002, -9767213 4117002))"
USGS_LPC_TN_NRCS_L1_2011_12_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_NRCS_L1_2011_12_LAS_2017/ept.json,"[-10038610, 4217779, -82803, -9872494, 4383895, 83313]","POLYGON ((-10038610 4217779, -10038610 4383895, -9872494 4383895, -9872494 4217779, -10038610 4217779))"
USGS_LPC_TN_NRCS_L2_2011_12_LAS_2017,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_NRCS_L2_2011_12_LAS_2017/ept.json,"[-9959860, 4197339, -93853, -9772688, 4384511, 93319]","POLYGON ((-9959860 4197339, -9959860 4384511, -9772688 4384511, -9772688 4197339, -9959860 4197339))"
