region,location,bounds
USGS_LPC_OK_Woodward_UTM14_B2_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM14_B2_2016_LAS_2018/ept.json,"[-11146503, 4095615, -114114, -10917215, 4324903, 115174]"
USGS_LPC_OK_Woodward_UTM15_B3_2016__LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM15_B3_2016__LAS_2018/ept.json,"[-10807407, 4282582, -92080, -10622463, 4467526, 92864]"
USGS_LPC_OK_Woodward_UTM15_B4_2016__LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM15_B4_2016__LAS_2018/ept.json,"[-10698523, 4166046, -72914, -10552309, 4312260, 73300]"
USGS_LPC_OK_Woodward_UTM15_B5_2016__LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM15_B5_2016__LAS_2018/ept.json,"[-10716475, 4001481, -74844, -10566141, 4151815, 75490]"
USGS_LPC_OK_Woodward_UTM15_B6_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OK_Woodward_UTM15_B6_2016_LAS_2019/ept.json,"[-10702325, 4290123, -28734, -10644333, 4348115, 29258]"
USGS_LPC_OR_HarneyCounty_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OR_HarneyCounty_2018_LAS_2019/ept.json,"[-13282679, 5381605, -26654, -13226531, 5437753, 29494]"
USGS_LPC_OR_HarneyCounty_TL_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OR_HarneyCounty_TL_2018_LAS_2019/ept.json,"[-13270125, 5378488, -20423, -13226537, 5422076, 23165]"
USGS_LPC_OR_OLC_Wallowa_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_OR_OLC_Wallowa_2015_LAS_2017/ept.json,"[-13149570, 5635693, -66025, -13013460, 5771803, 70085]"
USGS_LPC_PA_Allentown_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_Allentown_2016_LAS_2017/ept.json,"[-8410969, 4944518, -8382, -8394753, 4960734, 7834]"
USGS_LPC_PA_Dauphin_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_Dauphin_2016_LAS_2017/ept.json,"[-8587797, 4882444, -40031, -8506853, 4963388, 40913]"
USGS_LPC_PA_South_Central_B1_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_South_Central_B1_2017_LAS_2019/ept.json,"[-8703027, 4823243, -118603, -8466893, 5059377, 117531]"
USGS_LPC_PA_South_Central_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PA_South_Central_B2_2017_LAS_2019/ept.json,"[-8645282, 4952646, -74007, -8496420, 5101508, 74855]"
USGS_LPC_PR_PRVI_A_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_A_2018/ept.json,"[-7564423, 1920979, -134049, -7294365, 2191037, 136009]"
USGS_LPC_PR_PRVI_C_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_C_2018/ept.json,"[-7406626, 1977934, -72698, -7260256, 2124304, 73672]"
USGS_LPC_PR_PRVI_D_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_D_2018/ept.json,"[-7460104, 2003242, -61218, -7332130, 2131216, 66756]"
USGS_LPC_PR_PRVI_E_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_E_2018/ept.json,"[-7488731, 1997643, -79529, -7328351, 2158023, 80851]"
USGS_LPC_PR_PRVI_F_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_F_2018/ept.json,"[-7486209, 2045129, -41998, -7398483, 2132855, 45728]"
USGS_LPC_PR_PRVI_G_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_G_2018/ept.json,"[-7398489, 2053744, -32603, -7332111, 2120122, 33775]"
USGS_LPC_PR_PRVI_H_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_H_2018/ept.json,"[-7389016, 2016872, -42572, -7301296, 2104592, 45148]"
USGS_LPC_PR_PRVI_VI_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_VI_B1_2018/ept.json,"[-7245363, 2053526, -23746, -7196565, 2102324, 25052]"
USGS_LPC_PR_PRVI_VI_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PRVI_VI_B2_2018/ept.json,"[-7225206, 1987231, -18389, -7187244, 2025193, 19573]"
USGS_LPC_PR_PuertoRico_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PuertoRico_2015_LAS_2018/ept.json,"[-7564720, 1908242, -152011, -7259474, 2213488, 153235]"
USGS_LPC_PR_PuertoRico_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_PR_PuertoRico_2016_LAS_2017/ept.json,"[-7564720, 1910847, -152040, -7259474, 2216093, 153206]"
USGS_LPC_SC_6County_Abbeville_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Abbeville_2012_LAS_2017/ept.json,"[-9215134, 4029857, -32237, -9149846, 4095145, 33051]"
USGS_LPC_SC_6County_Aiken_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Aiken_2012_LAS_2017/ept.json,"[-9131970, 3920137, -46907, -9036998, 4015109, 48065]"
USGS_LPC_SC_6County_Barnwell_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Barnwell_2012_LAS_2017/ept.json,"[-9104222, 3900078, -33137, -9036874, 3967426, 34211]"
USGS_LPC_SC_6County_Calhoun_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Calhoun_2012_LAS_2017/ept.json,"[-9024211, 3952314, -32411, -8958399, 4018126, 33401]"
USGS_LPC_SC_6County_Edgefield_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_Edgefield_2012_LAS_2017/ept.json,"[-9150819, 3964441, -24351, -9088089, 4027171, 38379]"
USGS_LPC_SC_6County_McCormick_2012_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_6County_McCormick_2012_LAS_2017/ept.json,"[-9198579, 3971667, -34390, -9129061, 4041185, 35128]"
USGS_LPC_SC_Charleston_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_Charleston_2016_LAS_2019/ept.json,"[-8957161, 3808272, -67407, -8822285, 3943148, 67469]"
USGS_LPC_SC_East_Central_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_East_Central_2017_LAS_2019/ept.json,"[-9059307, 3886050, -83829, -8891111, 4054246, 84367]"
USGS_LPC_SC_East_Central_TL_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_East_Central_TL_2018_LAS_2019/ept.json,"[-9056737, 3897723, -57002, -8942115, 4012345, 57620]"
USGS_LPC_SC_Georgetown_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_Georgetown_2016_LAS_2019/ept.json,"[-8878430, 3908473, -45726, -8786586, 4000317, 46118]"
USGS_LPC_SC_Williamsburg_2016_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SC_Williamsburg_2016_LAS_2019/ept.json,"[-8918278, 3929292, -44813, -8828126, 4019444, 45339]"
USGS_LPC_SD_MORiver_Woolpert_B1_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B1_2016_LAS_2018/ept.json,"[-11026726, 5391752, -51674, -10922362, 5496116, 52690]"
USGS_LPC_SD_MORiver_Woolpert_B2_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B2_2016/ept.json,"[-11093257, 5386472, -54262, -10983657, 5496072, 55338]"
USGS_LPC_SD_MORiver_Woolpert_B2_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B2_2016_LAS_2018/ept.json,"[-11099264, 5386472, -54285, -10989616, 5496120, 55363]"
USGS_LPC_SD_MORiver_Woolpert_B3_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B3_2016/ept.json,"[-11055362, 5271487, -67513, -10919248, 5407601, 68601]"
USGS_LPC_SD_MORiver_Woolpert_B3_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_MORiver_Woolpert_B3_2016_LAS_2018/ept.json,"[-11055362, 5270306, -68712, -10916886, 5408782, 69764]"
USGS_LPC_SD_NRCS_DAS_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_DAS_2017_LAS_2019/ept.json,"[-11582438, 5608712, -112989, -11354314, 5836836, 115135]"
USGS_LPC_SD_NRCS_Fugro_B1_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B1_2017_LAS_2019/ept.json,"[-11584846, 5419809, -114107, -11354754, 5649901, 115985]"
USGS_LPC_SD_NRCS_Fugro_B1_TL_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B1_TL_2017_LAS_2019/ept.json,"[-11379444, 5540817, -20393, -11337362, 5582899, 21689]"
USGS_LPC_SD_NRCS_Fugro_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B2_2017_LAS_2019/ept.json,"[-11584724, 5466365, -48136, -11485474, 5565615, 51114]"
USGS_LPC_SD_NRCS_Fugro_B2_TL_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_Fugro_B2_TL_2017_LAS_2019/ept.json,"[-11515061, 5536589, -1848, -11509359, 5542291, 3854]"
USGS_LPC_SD_NRCS_PAR_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_PAR_2017_LAS_2018/ept.json,"[-11584491, 5513276, -114530, -11353479, 5744288, 116482]"
USGS_LPC_SD_NRCS_QSI_A2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_SD_NRCS_QSI_A2_2017_LAS_2019/ept.json,"[-11293369, 5311283, -91983, -11107735, 5496917, 93651]"
USGS_LPC_TN_27Co_blk1_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27Co_blk1_2015_LAS_2017/ept.json,"[-9467893, 4231489, -93548, -9279193, 4420189, 95152]"
USGS_LPC_TN_27County_blk1_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk1_2015_LAS_2017/ept.json,"[-9467893, 4231489, -93548, -9279193, 4420189, 95152]"
USGS_LPC_TN_27County_blk1_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk1_2015_LAS_2018/ept.json,"[-9467893, 4231489, -93548, -9279193, 4420189, 95152]"
USGS_LPC_TN_27County_blk2_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk2_2015_LAS_2017/ept.json,"[-9557619, 4237637, -77820, -9401907, 4393349, 77892]"
USGS_LPC_TN_27County_blk3_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk3_2015_LAS_2017/ept.json,"[-9602346, 4132141, -108915, -9383036, 4351451, 110395]"
USGS_LPC_TN_27County_blk4_2015_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_27County_blk4_2015_LAS_2018/ept.json,"[-9612575, 4105388, -71585, -9418855, 4299108, 122135]"
USGS_LPC_TN_3County_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_3County_2015_LAS_2017/ept.json,"[-9980271, 4117321, -72111, -9835361, 4262231, 72799]"
USGS_LPC_TN_BlountCo_2015_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_BlountCo_2015_LAS_2017/ept.json,"[-9372922, 4226459, -28594, -9314110, 4285271, 30218]"
USGS_LPC_TN_Eastern_2_16_B16_Del2_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Eastern_2_16_B16_Del2_2016_LAS_2017/ept.json,"[-9405854, 4203016, -90429, -9224416, 4384454, 91009]"
USGS_LPC_TN_Eastern_2_16_B16_Del3_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Eastern_2_16_B16_Del3_2016_LAS_2017/ept.json,"[-9310069, 4250815, -65502, -9176763, 4384121, 67804]"
USGS_LPC_TN_Eastern_2_16_B16_Del4_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Eastern_2_16_B16_Del4_2016_LAS_2017/ept.json,"[-9209836, 4278846, -59922, -9087430, 4401252, 62484]"
USGS_LPC_TN_Middle_B1_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Middle_B1_2018_LAS_2019/ept.json,"[-9756741, 4248432, -104524, -9547047, 4458126, 105170]"
USGS_LPC_TN_Middle_B2_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Middle_B2_2018_LAS_2019/ept.json,"[-9767934, 4172539, -106770, -9555006, 4385467, 106158]"
USGS_LPC_TN_Middle_B3_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_Middle_B3_2018_LAS_2019/ept.json,"[-9767213, 4117002, -83896, -9597019, 4287196, 86298]"
USGS_LPC_TN_NRCS_L1_2011_12_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_NRCS_L1_2011_12_LAS_2017/ept.json,"[-10038610, 4217779, -82803, -9872494, 4383895, 83313]"
USGS_LPC_TN_NRCS_L2_2011_12_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_NRCS_L2_2011_12_LAS_2017/ept.json,"[-9959860, 4197339, -93853, -9772688, 4384511, 93319]"
USGS_LPC_TN_ShelbyCo_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_ShelbyCo_2017_LAS_2019/ept.json,"[-10053448, 4153466, -37635, -9977714, 4229200, 38099]"
USGS_LPC_TN_WestCentral_B1_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_WestCentral_B1_2017_LAS_2018/ept.json,"[-9944148, 4161768, -105345, -9734626, 4371290, 104177]"
USGS_LPC_TN_WestCentral_B2_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TN_WestCentral_B2_2017_LAS_2018/ept.json,"[-9889456, 4163038, -116592, -9657362, 4395132, 115502]"
USGS_LPC_TX_Archer_Jack_2014_LAS_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Archer_Jack_2014_LAS_2016/ept.json,"[-11015844, 3892837, -57474, -10899072, 4009609, 59298]"
USGS_LPC_TX_Central_B1_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Central_B1_2017_LAS_2019/ept.json,"[-10945850, 3414976, -119726, -10705754, 3655072, 120370]"
USGS_LPC_TX_Central_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Central_B2_2017_LAS_2019/ept.json,"[-11006658, 3391555, -39663, -10926750, 3471463, 40245]"
USGS_LPC_TX_East_UTM14_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_East_UTM14_2017_LAS_2018/ept.json,"[-10744565, 3857981, -40405, -10663559, 3938987, 40601]"
USGS_LPC_TX_East_UTM15_2017_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_East_UTM15_2017_LAS_2018/ept.json,"[-10842198, 3543744, -221371, -10398980, 3986962, 221847]"
USGS_LPC_TX_Eastern_B2_Z14_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Eastern_B2_Z14_2018_LAS_2019/ept.json,"[-10798570, 3533548, -87983, -10621850, 3710268, 88737]"
USGS_LPC_TX_Eastern_B2_Z15_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Eastern_B2_Z15_2018_LAS_2019/ept.json,"[-10750056, 3533555, -90011, -10569258, 3714353, 90787]"
USGS_LPC_TX_Eastern_B3_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Eastern_B3_2018_LAS_2019/ept.json,"[-10629157, 3535710, -113441, -10401539, 3763328, 114177]"
USGS_LPC_TX_Lower_SanBernard_B1_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Lower_SanBernard_B1_2017_LAS_2019/ept.json,"[-11239938, 3550750, -98613, -11034424, 3756264, 106901]"
USGS_LPC_TX_Lower_SanBernard_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Lower_SanBernard_B2_2017_LAS_2019/ept.json,"[-11232974, 3296175, -107985, -11017034, 3512115, 107955]"
USGS_LPC_TX_Lower_SanBernard_B4_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Lower_SanBernard_B4_2017_LAS_2019/ept.json,"[-11194705, 3259852, -64733, -11064393, 3390164, 65579]"
USGS_LPC_TX_Lower_SanBernard_B5_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Lower_SanBernard_B5_2017_LAS_2019/ept.json,"[-11239937, 3423844, -91688, -11047133, 3616648, 101116]"
USGS_LPC_TX_Lower_SanBernard_B6_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Lower_SanBernard_B6_2017_LAS_2019/ept.json,"[-11234716, 3348704, -108120, -11017034, 3566386, 109562]"
USGS_LPC_TX_MatagordaBay_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_MatagordaBay_B1_2018/ept.json,"[-10757368, 3294202, -49715, -10657886, 3393684, 49767]"
USGS_LPC_TX_MatagordaBay_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_MatagordaBay_B2_2018/ept.json,"[-10719894, 3321864, -35909, -10648038, 3393720, 35947]"
USGS_LPC_TX_MiddleBrazos_2016_LAS_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_MiddleBrazos_2016_LAS_2017/ept.json,"[-10944643, 3706799, -70436, -10802831, 3848611, 71376]"
USGS_LPC_TX_Neches_B1_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Neches_B1_2016_LAS_2018/ept.json,"[-10581773, 3474076, -70396, -10440483, 3615366, 70894]"
USGS_LPC_TX_Neches_B2_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Neches_B2_2016_LAS_2018/ept.json,"[-10663330, 3520303, -110895, -10440518, 3743115, 111917]"
USGS_LPC_TX_Neches_B3_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Neches_B3_2016_LAS_2018/ept.json,"[-10664983, 3583516, -107727, -10448855, 3799644, 108401]"
USGS_LPC_TX_Neches_B4_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Neches_B4_2016_LAS_2018/ept.json,"[-10696436, 3628943, -117560, -10460762, 3864617, 118114]"
USGS_LPC_TX_Neches_B5_2016_LAS_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Neches_B5_2016_LAS_2018/ept.json,"[-10738366, 3705111, -99345, -10539098, 3904379, 99923]"
USGS_LPC_TX_Panhandle_B10_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B10_2017_LAS_2019/ept.json,"[-11201655, 3991932, -62954, -11073327, 4120260, 65374]"
USGS_LPC_TX_Panhandle_B10_TL_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B10_TL_2017_LAS_2019/ept.json,"[-11132417, 4068512, -28951, -11072683, 4128246, 30783]"
USGS_LPC_TX_Panhandle_B11_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B11_2017_LAS_2019/ept.json,"[-11356487, 4225403, -111980, -11130793, 4451097, 113714]"
USGS_LPC_TX_Panhandle_B11_TL_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B11_TL_2017_LAS_2019/ept.json,"[-11134503, 4318726, -2033, -11128887, 4324342, 3583]"
USGS_LPC_TX_Panhandle_B1_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B1_2017_LAS_2019/ept.json,"[-11260459, 4188196, -85147, -11088563, 4360092, 86749]"
USGS_LPC_TX_Panhandle_B1_TL_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B1_TL_2018_LAS_2019/ept.json,"[-11153520, 4214834, -54173, -11043664, 4324690, 55683]"
USGS_LPC_TX_Panhandle_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B2_2017_LAS_2019/ept.json,"[-11480638, 4005113, -56882, -11364456, 4121295, 59300]"
USGS_LPC_TX_Panhandle_B3_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B3_2017_LAS_2019/ept.json,"[-11479799, 4118970, -59792, -11357835, 4240934, 62172]"
USGS_LPC_TX_Panhandle_B4_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B4_2017_LAS_2019/ept.json,"[-11488585, 4238566, -67591, -11350867, 4376284, 70127]"
USGS_LPC_TX_Panhandle_B5_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B5_2017_LAS_2019/ept.json,"[-11591742, 4005102, -182933, -11222710, 4374134, 186099]"
USGS_LPC_TX_Panhandle_B6_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B6_2017_LAS_2019/ept.json,"[-11373418, 4177168, -64431, -11241394, 4309192, 67593]"
USGS_LPC_TX_Panhandle_B7_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B7_2017_LAS_2019/ept.json,"[-11370065, 4054592, -60996, -11245055, 4179602, 64014]"
USGS_LPC_TX_Panhandle_B8_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B8_2017_LAS_2019/ept.json,"[-11356440, 3983513, -76797, -11199882, 4140071, 79761]"
USGS_LPC_TX_Panhandle_B9_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_Panhandle_B9_2017_LAS_2019/ept.json,"[-11261994, 4100965, -63810, -11131840, 4231119, 66344]"
USGS_LPC_TX_RedRiver_3Area_B1_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_RedRiver_3Area_B1_2018_LAS_2019/ept.json,"[-10823227, 3626754, -79449, -10663651, 3786330, 80127]"
USGS_LPC_TX_RedRiver_3Area_B2_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_RedRiver_3Area_B2_2018_LAS_2019/ept.json,"[-10814733, 3516161, -68015, -10678119, 3652775, 68599]"
USGS_LPC_TX_RedRiver_Atacosa_B1_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_RedRiver_Atacosa_B1_2018_LAS_2019/ept.json,"[-10975079, 3236805, -72751, -10828955, 3382929, 73373]"
USGS_LPC_TX_RedRiver_Atacosa_B2_2018_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_RedRiver_Atacosa_B2_2018_LAS_2019/ept.json,"[-11156096, 3288631, -139635, -10875798, 3568929, 140663]"
USGS_LPC_TX_RedRiver_B1_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_RedRiver_B1_2017_LAS_2019/ept.json,"[-10621007, 3825666, -76536, -10467415, 3979258, 77056]"
USGS_LPC_TX_RedRiver_B2_TL_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_RedRiver_B2_TL_2017_LAS_2019/ept.json,"[-10610876, 3957030, -46966, -10516276, 4051630, 47634]"
USGS_LPC_TX_RedRiver_B3_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_RedRiver_B3_2017_LAS_2019/ept.json,"[-10595190, 3748794, -63623, -10467398, 3876586, 64169]"
USGS_LPC_TX_RedRiver_BrazosBasin_B1_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_RedRiver_BrazosBasin_B1_2017_LAS_2019/ept.json,"[-11197481, 3850657, -67959, -11060565, 3987573, 68957]"
USGS_LPC_TX_RedRiver_BrazosBasin_B2_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_RedRiver_BrazosBasin_B2_2017_LAS_2019/ept.json,"[-11062319, 3861870, -71985, -10917543, 4006646, 72791]"
USGS_LPC_TX_RedRiver_BrazosBasin_B3_2017_LAS_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/USGS_LPC_TX_RedRiver_BrazosBasin_B3_2017_LAS_2019/ept.json,"[-11104523, 3733464, -94785, -10917669, 3920318, 92069]"
